"ticket_id","customer_id","member_id","category","priority","status","subject","created_at","first_response_at","resolved_at","satisfaction_score","escalated","tags"
5440,921,NULL,"billing","medium","resolved","Slow loading on project boards","2024-12-19 20:11:57","2024-12-20 05:11:57","2024-12-26 00:11:57",4,False,"ux"
5441,777,NULL,"data_export","medium","closed","Cannot login to dashboard","2024-11-20 08:13:10","2024-11-22 03:13:10","2024-11-28 10:13:10",1,False,"ux"
5442,1199,NULL,"billing","medium","resolved","Cannot downgrade plan","2024-01-24 20:38:20","2024-01-26 12:38:20","2024-01-30 00:38:20",NULL,False,"feature"
5443,761,NULL,"technical","medium","in_progress","Billing discrepancy on latest invoice","2025-07-09 00:54:47","2025-07-10 18:54:47",NULL,NULL,False,"export;training;bug;billing"
5444,84,1294,"data_export","medium","resolved","Custom workflow automation broken","2024-04-01 17:08:21","2024-04-03 12:08:21","2024-04-03 18:08:21",4,False,NULL
5445,555,7104,"security","medium","waiting_on_customer","Permission settings not saving","2024-07-22 19:26:28","2024-07-23 04:26:28",NULL,NULL,False,"bug;performance;ux;urgent;bug"
5446,363,4652,"api","low","in_progress","Audit log access denied","2024-06-01 05:50:26","2024-06-01 07:50:26",NULL,NULL,False,"performance, feature, security"
5447,630,8115,"technical","medium","waiting_on_customer","Export failing for large datasets","2025-01-25 15:00:55","2025-01-27 07:00:55",NULL,NULL,False,"training,mobile,technical"
5448,891,NULL,"integration","medium","closed","GDPR data export request","2025-03-13 06:59:22","2025-03-13 17:59:22","2025-03-17 03:59:22",5,False,"api, gdpr"
5449,485,6156,"performance","medium","waiting_on_customer","Report generation timeout","2025-09-27 14:58:08","2025-09-30 04:58:08",NULL,NULL,False,"mobile,feature,migration,training"
5450,1092,NULL,"feature_request","high","closed","API rate limiting issues","2024-09-30 06:47:42","2024-09-30 18:47:42","2024-10-01 04:47:42",3,True,"performance"
5451,516,6576,"performance","medium","in_progress","Feature request: dark mode","2025-06-14 00:25:13","2025-06-16 15:25:13",NULL,NULL,False,"mobile,export,performance,sso"
5452,1166,NULL,"feature_request","high","open","Data import from CSV failing","2025-01-15 00:46:26",NULL,NULL,NULL,False,"documentation;export;security"
5453,605,7756,"performance","high","closed","Time tracking sync issues","2024-04-10 13:44:31","2024-04-10 23:44:31","2024-04-11 19:44:31",NULL,False,"feature,urgent,training"
5454,238,3383,"integration","low","resolved","API rate limiting issues","2024-06-11 02:48:16","2024-06-13 17:48:16","2024-06-14 01:48:16",NULL,False,"billing, mobile, migration"
5455,1050,NULL,"performance","high","in_progress","GDPR data export request","2025-09-27 09:46:00","2025-09-27 10:46:00",NULL,NULL,False,"enterprise;feature"
5456,867,NULL,"security","medium","in_progress","Need to add more team members","2025-04-26 12:33:54","2025-04-28 03:33:54",NULL,NULL,False,"export,urgent"
5457,129,1951,"integration","high","in_progress","Cannot downgrade plan","2025-07-18 00:56:57","2025-07-18 11:56:57",NULL,NULL,False,"bug;integration"
5458,795,NULL,"performance","high","resolved","Cannot downgrade plan","2024-10-21 01:41:25","2024-10-21 10:41:25","2024-10-21 12:41:25",NULL,False,"feature , performance , urgent , migration"
5459,722,NULL,"onboarding","high","open","Report generation timeout","2024-08-20 18:19:38",NULL,NULL,NULL,False,"documentation, feature"
5460,918,NULL,"api","medium","resolved","Need help with API authentication","2025-02-02 11:46:51","2025-02-04 20:46:51","2025-02-10 05:46:51",4,False,"onboarding"
5461,683,NULL,"integration","critical","in_progress","SSO configuration help needed","2024-11-20 04:26:02","2024-11-20 04:42:02",NULL,NULL,False,"gdpr"
5462,1082,NULL,"feature_request","medium","resolved","Cannot login to dashboard","2025-06-13 22:53:50","2025-06-16 04:53:50","2025-06-18 19:53:50",NULL,False,"sso"
5463,633,8127,"billing","low","open","Audit log access denied","2025-05-23 21:13:22",NULL,NULL,NULL,False,NULL
5464,458,5899,"onboarding","medium","in_progress","Export failing for large datasets","2025-07-14 16:22:28","2025-07-16 04:22:28",NULL,NULL,False,NULL
5465,444,5671,"account","medium","closed","White label logo not displaying","2024-12-08 03:21:34","2024-12-08 11:21:34","2024-12-15 11:21:34",4,False,"ux"
5466,49,802,"api","medium","resolved","Data import from CSV failing","2025-10-23 08:18:53","2025-10-24 11:18:53","2025-10-30 04:18:53",NULL,False,"feature, onboarding, api, training"
5467,394,5020,"technical","medium","waiting_on_customer","Webhook delivery failures","2025-03-23 09:31:16","2025-03-25 21:31:16",NULL,NULL,False,NULL
5468,216,3121,"feature_request","medium","open","Duplicate notifications being sent","2024-12-04 15:04:06",NULL,NULL,NULL,False,"enterprise"
5469,1168,NULL,"account","critical","in_progress","Integration with Slack not working","2025-10-07 16:19:49","2025-10-07 16:53:49",NULL,NULL,True,"technical;enterprise;export;billing"
5470,737,NULL,"performance","low","resolved","Cannot login to dashboard","2025-04-06 11:01:26","2025-04-06 15:01:26","2025-04-06 16:01:26",4,False,"onboarding"
5471,847,NULL,"billing","medium","closed","Integration with Slack not working","2024-10-06 06:53:17","2024-10-08 06:53:17","2024-10-15 00:53:17",5,False,"security"
5472,784,NULL,"account","medium","open","Webhook delivery failures","2024-06-27 04:58:38",NULL,NULL,NULL,False,"onboarding"
5473,367,4699,"integration","medium","resolved","Mobile app crashes on Android","2025-10-16 09:18:08","2025-10-18 06:18:08","2025-10-24 00:18:08",3,False,"ux , security , feature , export"
5474,697,NULL,"feature_request","low","waiting_on_customer","Cannot login to dashboard","2025-05-26 13:59:03","2025-05-27 04:59:03",NULL,NULL,False,"documentation;integration;billing;mobile"
5475,756,NULL,"billing","high","in_progress","Billing discrepancy on latest invoice","2025-03-05 00:33:19","2025-03-05 05:33:19",NULL,NULL,False,"api;training;performance;ux"
5476,387,4902,"security","critical","resolved","Cannot downgrade plan","2024-10-23 08:50:50","2024-10-23 09:50:50","2024-10-29 18:50:50",NULL,False,"migration;billing;export"
5477,464,6021,"performance","medium","resolved","Webhook delivery failures","2023-09-13 03:27:39","2023-09-14 07:27:39","2023-09-20 13:27:39",NULL,False,NULL
5478,907,NULL,"integration","critical","in_progress","API rate limiting issues","2023-08-21 23:10:12","2023-08-22 00:16:12",NULL,NULL,False,"feature , enterprise"
5479,874,NULL,"onboarding","low","resolved","Cannot login to dashboard","2023-06-28 15:18:06","2023-07-01 13:18:06","2023-07-05 15:18:06",4,False,"bug"
5480,246,3449,"security","low","closed","API rate limiting issues","2025-10-01 16:07:23","2025-10-04 13:07:23","2025-10-09 04:07:23",NULL,False,"documentation , enterprise , migration , urgent"
5481,140,2084,"security","medium","resolved","GDPR data export request","2025-07-25 01:46:51","2025-07-27 03:46:51","2025-07-29 04:46:51",4,False,"bug;integration"
5482,1183,NULL,"feature_request","critical","resolved","Need help with API authentication","2023-11-23 04:13:18","2023-11-23 05:12:18","2023-11-26 14:12:18",NULL,True,"sso,feature"
5483,1079,NULL,"onboarding","critical","in_progress","Data import from CSV failing","2025-09-27 05:22:56","2025-09-27 06:33:56",NULL,NULL,True,"migration"
5484,22,457,"technical","medium","in_progress","Time tracking sync issues","2024-03-21 06:17:01","2024-03-23 21:17:01",NULL,NULL,False,NULL
5485,928,NULL,"feature_request","low","waiting_on_customer","White label logo not displaying","2024-08-06 02:56:03","2024-08-07 16:56:03",NULL,NULL,False,"migration, integration"
5486,976,NULL,"technical","critical","closed","API rate limiting issues","2023-09-10 09:15:35","2023-09-10 09:44:35","2023-09-17 00:44:35",NULL,True,"training"
5487,1059,NULL,"feature_request","high","open","Cannot login to dashboard","2025-10-01 11:36:10",NULL,NULL,NULL,False,NULL
5488,523,6641,"technical","medium","in_progress","Cannot login to dashboard","2024-09-23 21:09:19","2024-09-24 16:09:19",NULL,NULL,False,"security;technical"
5489,670,NULL,"onboarding","low","waiting_on_customer","Cannot login to dashboard","2024-06-30 15:39:18","2024-07-02 03:39:18",NULL,NULL,False,"export"
5490,392,4925,"data_export","low","resolved","API rate limiting issues","2025-10-23 20:47:44","2025-10-24 15:47:44","2025-10-27 19:47:44",4,False,NULL
5491,921,NULL,"onboarding","medium","resolved","GDPR data export request","2025-05-07 08:15:55","2025-05-09 06:15:55","2025-05-15 10:15:55",NULL,False,"api, ux, api"
5492,539,6865,"technical","low","resolved","Permission settings not saving","2025-02-25 22:41:35","2025-02-26 12:41:35","2025-03-02 00:41:35",4,False,"security;documentation;training"
5493,708,NULL,"feature_request","low","open","Report generation timeout","2025-07-15 14:24:47",NULL,NULL,NULL,False,"feature,bug"
5494,1040,NULL,"data_export","low","resolved","Cannot downgrade plan","2023-06-25 06:44:43","2023-06-26 15:44:43","2023-06-28 22:44:43",5,False,"billing, mobile"
5495,493,6241,"security","medium","waiting_on_customer","Integration with Slack not working","2025-05-19 15:27:48","2025-05-22 13:27:48",NULL,NULL,False,"enterprise"
5496,1135,NULL,"account","medium","closed","Gantt chart not rendering correctly","2025-05-06 02:48:23","2025-05-07 19:48:23","2025-05-10 19:48:23",4,False,"integration,migration"
5497,750,NULL,"billing","low","open","Billing discrepancy on latest invoice","2025-08-13 02:31:02",NULL,NULL,NULL,False,"ux, api"
5498,855,NULL,"technical","medium","open","Mobile app crashes on Android","2025-08-03 13:23:56",NULL,NULL,NULL,False,"gdpr, documentation"
5499,797,NULL,"account","medium","waiting_on_customer","SSO configuration help needed","2025-09-23 02:20:55","2025-09-25 04:20:55",NULL,NULL,False,"migration,onboarding,security,performance"
5500,399,5092,"data_export","low","in_progress","Report generation timeout","2025-10-22 05:48:52","2025-10-23 14:48:52",NULL,NULL,False,"technical"
5501,1196,NULL,"integration","medium","waiting_on_customer","Account merge request","2024-06-12 10:40:23","2024-06-15 00:40:23",NULL,NULL,False,NULL
5502,1108,NULL,"feature_request","medium","waiting_on_customer","Permission settings not saving","2024-03-30 22:07:28","2024-03-31 05:07:28",NULL,NULL,False,NULL
5503,321,4175,"billing","medium","resolved","Cannot login to dashboard","2024-10-12 01:59:26","2024-10-14 00:59:26","2024-10-17 12:59:26",1,False,"migration"
5504,381,4837,"onboarding","medium","in_progress","Mobile app crashes on Android","2025-10-18 08:07:22","2025-10-20 13:07:22",NULL,NULL,False,"documentation, security, performance"
5505,78,1205,"integration","low","open","Audit log access denied","2025-07-30 22:51:29",NULL,NULL,NULL,False,NULL
5506,459,5925,"data_export","high","resolved","Billing discrepancy on latest invoice","2025-10-24 22:00:47","2025-10-25 08:00:47","2025-10-27 20:00:47",NULL,False,NULL
5507,1010,NULL,"performance","medium","closed","White label logo not displaying","2025-03-13 22:39:24","2025-03-14 03:39:24","2025-03-19 23:39:24",4,False,"integration;training;security;gdpr"
5508,968,NULL,"onboarding","medium","waiting_on_customer","GDPR data export request","2024-11-10 04:56:14","2024-11-11 10:56:14",NULL,NULL,False,"security"
5509,1014,NULL,"data_export","medium","closed","Feature request: dark mode","2023-10-29 19:06:49","2023-10-31 12:06:49","2023-11-04 12:06:49",2,False,"feature"
5510,478,6109,"security","medium","waiting_on_customer","Export failing for large datasets","2025-06-01 19:28:45","2025-06-01 22:28:45",NULL,NULL,False,"mobile, gdpr, urgent"
5511,3,24,"account","medium","resolved","Data import from CSV failing","2025-10-29 23:30:49","2025-11-01 06:30:49","2025-11-05 07:30:49",NULL,False,NULL
5512,1047,NULL,"security","high","resolved","API rate limiting issues","2024-09-05 10:57:36","2024-09-05 18:57:36","2024-09-05 23:57:36",4,False,"sso , integration"
5513,339,4328,"performance","low","closed","Custom workflow automation broken","2023-12-21 01:04:25","2023-12-22 16:04:25","2023-12-29 08:04:25",NULL,False,"feature,api,feature"
5514,1113,NULL,"integration","medium","open","Gantt chart not rendering correctly","2025-09-15 13:07:54",NULL,NULL,NULL,False,"feature"
5515,1127,NULL,"integration","critical","in_progress","Feature request: dark mode","2025-06-02 20:24:34","2025-06-02 21:19:34",NULL,NULL,True,NULL
5516,1081,NULL,"integration","medium","waiting_on_customer","Audit log access denied","2023-10-12 06:35:29","2023-10-12 12:35:29",NULL,NULL,False,NULL
5517,104,1512,"account","medium","waiting_on_customer","Billing discrepancy on latest invoice","2023-11-27 20:45:53","2023-11-28 00:45:53",NULL,NULL,False,"migration , security , migration"
5518,57,927,"onboarding","medium","closed","Need to add more team members","2025-08-30 01:39:55","2025-09-01 22:39:55","2025-09-02 02:39:55",NULL,False,"enterprise, migration"
5519,1084,NULL,"data_export","medium","closed","Custom workflow automation broken","2024-08-07 16:49:21","2024-08-10 15:49:21","2024-08-14 02:49:21",4,False,"ux, mobile, api"
5520,617,7847,"security","low","resolved","Integration with Slack not working","2025-09-25 01:10:38","2025-09-26 16:10:38","2025-10-01 14:10:38",1,False,"integration"
5521,867,NULL,"billing","critical","waiting_on_customer","Need to add more team members","2025-03-05 08:38:03","2025-03-05 09:48:03",NULL,NULL,False,"urgent;integration;migration"
5522,468,6038,"integration","low","open","SSO configuration help needed","2025-05-30 23:16:44",NULL,NULL,NULL,False,"billing"
5523,370,4738,"performance","high","open","API rate limiting issues","2025-04-21 11:55:02",NULL,NULL,NULL,False,"technical"
5524,928,NULL,"performance","medium","closed","Permission settings not saving","2023-06-24 23:21:37","2023-06-27 11:21:37","2023-06-30 09:21:37",4,False,"gdpr;performance;enterprise;integration"
5525,771,NULL,"technical","medium","closed","Time tracking sync issues","2023-11-28 18:51:05","2023-11-29 11:51:05","2023-12-03 04:51:05",NULL,False,"gdpr , migration"
5526,142,2103,"account","medium","closed","Cannot downgrade plan","2025-01-22 09:39:30","2025-01-22 12:39:30","2025-01-23 08:39:30",4,False,"documentation , urgent , enterprise , migration"
5527,1,1,"performance","high","in_progress","Time tracking sync issues","2023-07-03 08:47:34","2023-07-03 16:47:34",NULL,NULL,False,NULL
5528,73,1116,"data_export","medium","resolved","Need to add more team members","2024-03-29 19:50:57","2024-04-01 03:50:57","2024-04-03 16:50:57",5,False,NULL
5529,373,4773,"data_export","critical","open","Duplicate notifications being sent","2025-09-27 22:25:30",NULL,NULL,NULL,False,NULL
5530,442,5616,"integration","medium","closed","GDPR data export request","2025-08-17 21:52:56","2025-08-19 00:52:56","2025-08-25 03:52:56",NULL,False,"integration"
5531,746,NULL,"technical","medium","waiting_on_customer","Report generation timeout","2025-04-21 11:23:04","2025-04-22 16:23:04",NULL,NULL,False,"export, billing, integration"
5532,1041,NULL,"data_export","high","resolved","Need help with API authentication","2025-10-26 09:38:46","2025-10-26 13:38:46","2025-10-28 04:38:46",3,False,NULL
5533,963,NULL,"performance","high","in_progress","Audit log access denied","2025-08-02 12:19:35","2025-08-02 15:19:35",NULL,NULL,False,NULL
5534,1011,NULL,"integration","high","closed","Need to add more team members","2025-06-26 15:29:44","2025-06-27 03:29:44","2025-06-27 21:29:44",3,True,"mobile;bug;urgent"
5535,321,4177,"account","medium","resolved","Custom workflow automation broken","2023-10-17 04:51:29","2023-10-18 08:51:29","2023-10-18 09:51:29",NULL,False,"sso"
5536,512,6520,"performance","high","resolved","Data import from CSV failing","2023-08-22 22:50:25","2023-08-23 08:50:25","2023-08-25 14:50:25",5,True,"documentation , integration , mobile , gdpr"
5537,681,NULL,"billing","low","open","API rate limiting issues","2025-06-26 09:25:23",NULL,NULL,NULL,False,"urgent,feature,migration,mobile"
5538,611,7813,"onboarding","low","waiting_on_customer","Integration with Slack not working","2024-02-13 12:48:18","2024-02-15 16:48:18",NULL,NULL,False,"documentation"
5539,651,8422,"onboarding","critical","waiting_on_customer","Time tracking sync issues","2025-09-12 15:56:16","2025-09-12 17:04:16",NULL,NULL,True,NULL
5540,190,2719,"feature_request","medium","waiting_on_customer","SSO configuration help needed","2025-09-08 15:14:53","2025-09-09 09:14:53",NULL,NULL,False,"ux , api , onboarding"
5541,673,NULL,"data_export","medium","resolved","Feature request: dark mode","2025-07-12 02:35:06","2025-07-14 11:35:06","2025-07-16 12:35:06",2,False,"gdpr,performance,technical"
5542,3,14,"security","low","in_progress","Export failing for large datasets","2025-08-31 05:51:13","2025-09-01 17:51:13",NULL,NULL,False,"mobile,technical,training"
5543,707,NULL,"onboarding","medium","resolved","Export failing for large datasets","2025-08-28 07:52:34","2025-08-28 22:52:34","2025-09-04 01:52:34",NULL,False,"documentation"
5544,641,8289,"data_export","medium","resolved","Duplicate notifications being sent","2024-09-22 19:50:32","2024-09-23 01:50:32","2024-09-28 17:50:32",NULL,False,NULL
5545,903,NULL,"onboarding","high","resolved","Need to add more team members","2025-10-11 22:59:15","2025-10-12 09:59:15","2025-10-14 22:59:15",3,False,"sso;documentation;feature;export"
5546,14,219,"account","critical","in_progress","Report generation timeout","2024-08-19 05:16:34","2024-08-19 05:42:34",NULL,NULL,True,"urgent,mobile"
5547,1099,NULL,"technical","medium","in_progress","API rate limiting issues","2024-08-31 12:56:08","2024-09-01 13:56:08",NULL,NULL,False,"migration, performance"
5548,969,NULL,"account","low","resolved","Custom workflow automation broken","2025-06-01 10:25:23","2025-06-01 15:25:23","2025-06-03 15:25:23",3,False,"enterprise"
5549,22,462,"integration","medium","open","Export failing for large datasets","2025-01-03 03:16:16",NULL,NULL,NULL,False,"documentation , api"
5550,42,735,"data_export","medium","open","Report generation timeout","2025-09-17 08:22:26",NULL,NULL,NULL,False,"sso;ux;enterprise;technical"
5551,1141,NULL,"technical","low","closed","API rate limiting issues","2024-12-13 15:44:00","2024-12-14 21:44:00","2024-12-18 05:44:00",5,False,"export , feature , urgent , training"
5552,142,2117,"technical","medium","waiting_on_customer","Feature request: dark mode","2025-10-20 00:34:03","2025-10-20 12:34:03",NULL,NULL,False,NULL
5553,159,2334,"api","low","in_progress","GDPR data export request","2024-12-23 04:08:59","2024-12-25 03:08:59",NULL,NULL,False,"performance,technical,ux"
5554,1022,NULL,"api","low","closed","Integration with Slack not working","2024-11-08 12:11:46","2024-11-10 02:11:46","2024-11-11 19:11:46",NULL,False,"gdpr"
5555,546,6948,"integration","medium","in_progress","API rate limiting issues","2025-10-19 16:03:36","2025-10-20 06:03:36",NULL,NULL,False,"integration,documentation"
5556,118,1696,"api","low","resolved","Account merge request","2025-03-11 13:30:01","2025-03-12 23:30:01","2025-03-17 20:30:01",5,False,"onboarding , feature"
5557,983,NULL,"api","high","resolved","Data import from CSV failing","2025-10-23 06:46:16","2025-10-23 08:46:16","2025-10-30 07:46:16",NULL,True,"migration"
5558,361,4630,"feature_request","high","in_progress","Report generation timeout","2025-10-02 08:08:17","2025-10-02 13:08:17",NULL,NULL,True,"migration"
5559,993,NULL,"security","medium","resolved","GDPR data export request","2025-06-10 09:25:41","2025-06-13 05:25:41","2025-06-14 05:25:41",1,False,"feature,enterprise,ux,documentation"
5560,637,8187,"data_export","critical","in_progress","Duplicate notifications being sent","2025-01-22 03:39:51","2025-01-22 04:34:51",NULL,NULL,True,"integration, api"
5561,1053,NULL,"api","high","in_progress","Duplicate notifications being sent","2025-01-16 18:58:18","2025-01-17 05:58:18",NULL,NULL,False,NULL
5562,1073,NULL,"billing","medium","closed","Export failing for large datasets","2024-08-15 01:59:18","2024-08-15 13:59:18","2024-08-20 11:59:18",2,False,"feature, onboarding"
5563,1124,NULL,"data_export","high","waiting_on_customer","Slow loading on project boards","2024-08-28 04:39:37","2024-08-28 07:39:37",NULL,NULL,False,"integration, enterprise, security, api"
5564,1065,NULL,"data_export","medium","closed","Cannot login to dashboard","2025-06-30 23:22:40","2025-07-02 12:22:40","2025-07-09 02:22:40",3,False,"urgent, sso, technical"
5565,1037,NULL,"api","low","closed","Export failing for large datasets","2025-03-17 14:07:54","2025-03-18 13:07:54","2025-03-23 03:07:54",5,False,"billing;integration;bug"
5566,933,NULL,"data_export","low","in_progress","Webhook delivery failures","2025-07-16 14:20:09","2025-07-17 02:20:09",NULL,NULL,False,"export,mobile"
5567,981,NULL,"data_export","medium","open","Audit log access denied","2025-09-12 08:45:26",NULL,NULL,NULL,False,"bug;bug"
5568,589,7595,"onboarding","low","in_progress","Feature request: dark mode","2025-01-06 08:53:04","2025-01-08 06:53:04",NULL,NULL,False,"migration , technical , integration"
5569,40,695,"feature_request","high","waiting_on_customer","Permission settings not saving","2025-07-27 20:51:09","2025-07-28 00:51:09",NULL,NULL,False,"technical, sso"
5570,68,1069,"performance","high","in_progress","Mobile app crashes on Android","2025-07-15 06:31:19","2025-07-15 18:31:19",NULL,NULL,False,"onboarding;feature;migration;bug"
5571,1153,NULL,"security","low","in_progress","Duplicate notifications being sent","2025-06-21 03:45:00","2025-06-22 01:45:00",NULL,NULL,False,NULL
5572,687,NULL,"integration","critical","waiting_on_customer","Webhook delivery failures","2024-07-16 12:30:00","2024-07-16 14:07:00",NULL,NULL,False,"ux;billing;documentation;bug"
5573,180,2611,"api","medium","waiting_on_customer","Need to add more team members","2024-08-07 03:04:52","2024-08-09 01:04:52",NULL,NULL,False,"bug;performance"
5574,351,4492,"performance","medium","open","Audit log access denied","2024-08-12 14:08:24",NULL,NULL,NULL,False,NULL
5575,949,NULL,"account","high","resolved","Data import from CSV failing","2025-01-30 03:20:12","2025-01-30 15:20:12","2025-02-04 01:20:12",NULL,True,"api,documentation,feature,security"
5576,153,2249,"account","low","in_progress","Gantt chart not rendering correctly","2025-05-06 13:50:09","2025-05-09 10:50:09",NULL,NULL,False,"migration, security, api, documentation, migration"
5577,1079,NULL,"performance","medium","resolved","Permission settings not saving","2025-06-20 12:40:36","2025-06-22 04:40:36","2025-06-23 11:40:36",2,False,"mobile"
5578,1046,NULL,"integration","critical","resolved","GDPR data export request","2025-08-15 12:23:22","2025-08-15 13:14:22","2025-08-15 22:14:22",3,False,NULL
5579,829,NULL,"technical","medium","closed","Permission settings not saving","2025-04-12 04:50:58","2025-04-14 07:50:58","2025-04-16 05:50:58",NULL,False,"ux, performance, gdpr"
5580,987,NULL,"feature_request","low","waiting_on_customer","SSO configuration help needed","2024-12-01 11:51:06","2024-12-01 14:51:06",NULL,NULL,False,NULL
5581,1186,NULL,"technical","medium","waiting_on_customer","Export failing for large datasets","2025-06-24 04:06:34","2025-06-24 19:06:34",NULL,NULL,False,NULL
5582,619,7865,"technical","high","closed","API rate limiting issues","2025-08-05 00:41:41","2025-08-05 03:41:41","2025-08-10 03:41:41",NULL,False,"technical;gdpr;ux;feature"
5583,541,6893,"onboarding","high","closed","Need help with API authentication","2025-03-21 15:07:24","2025-03-21 16:07:24","2025-03-26 04:07:24",NULL,False,"mobile , feature , billing , training"
5584,806,NULL,"technical","medium","open","Time tracking sync issues","2024-08-11 10:23:39",NULL,NULL,NULL,False,"onboarding , performance , bug , api"
5585,1143,NULL,"performance","low","closed","Custom workflow automation broken","2025-03-18 05:44:42","2025-03-20 13:44:42","2025-03-25 02:44:42",4,False,NULL
5586,1004,NULL,"performance","low","in_progress","Account merge request","2024-02-29 02:20:05","2024-03-01 16:20:05",NULL,NULL,False,"enterprise , sso , security , billing"
5587,428,5429,"security","medium","open","Mobile app crashes on Android","2024-11-15 04:45:23",NULL,NULL,NULL,False,"security , api , migration , export"
5588,1095,NULL,"integration","low","closed","Slow loading on project boards","2025-10-14 23:56:29","2025-10-17 09:56:29","2025-10-18 03:56:29",2,False,"onboarding;billing;bug;api"
5589,770,NULL,"integration","medium","in_progress","Audit log access denied","2023-06-08 17:36:21","2023-06-11 11:36:21",NULL,NULL,False,"documentation, migration, training"
5590,606,7788,"performance","low","closed","Permission settings not saving","2025-06-21 00:15:47","2025-06-22 06:15:47","2025-06-24 07:15:47",4,False,"api , export"
5591,1038,NULL,"data_export","high","closed","Cannot downgrade plan","2023-07-30 09:00:06","2023-07-30 10:00:06","2023-07-31 08:00:06",5,False,"onboarding;urgent;onboarding"
5592,107,1561,"account","medium","waiting_on_customer","Data import from CSV failing","2024-05-29 20:36:35","2024-05-31 17:36:35",NULL,NULL,False,NULL
5593,517,6590,"billing","high","resolved","Account merge request","2024-11-20 12:50:18","2024-11-20 22:50:18","2024-11-27 06:50:18",2,False,"bug,export,performance"
5594,604,7743,"feature_request","low","resolved","Slow loading on project boards","2024-05-27 02:00:31","2024-05-27 12:00:31","2024-05-27 19:00:31",5,False,"security"
5595,811,NULL,"onboarding","low","closed","Audit log access denied","2025-05-23 21:15:24","2025-05-25 05:15:24","2025-05-26 10:15:24",NULL,False,"api"
5596,755,NULL,"integration","low","in_progress","Need help with API authentication","2025-03-05 16:47:58","2025-03-06 06:47:58",NULL,NULL,False,NULL
5597,854,NULL,"billing","medium","resolved","Duplicate notifications being sent","2023-07-08 08:06:17","2023-07-08 19:06:17","2023-07-10 12:06:17",1,False,"onboarding , export , technical"
5598,1099,NULL,"data_export","low","in_progress","Custom workflow automation broken","2024-03-27 07:33:51","2024-03-27 16:33:51",NULL,NULL,False,"gdpr;documentation"
5599,351,4492,"security","low","open","Export failing for large datasets","2023-12-10 10:28:18",NULL,NULL,NULL,False,"export"
5600,1004,NULL,"feature_request","high","in_progress","Gantt chart not rendering correctly","2025-04-30 00:54:05","2025-04-30 03:54:05",NULL,NULL,False,"security"
5601,207,2930,"performance","critical","in_progress","Need help with API authentication","2025-07-12 10:07:16","2025-07-12 11:30:16",NULL,NULL,False,NULL
5602,601,7727,"data_export","critical","closed","Cannot downgrade plan","2025-05-05 08:55:48","2025-05-05 09:50:48","2025-05-08 00:50:48",NULL,False,NULL
5603,1072,NULL,"onboarding","low","closed","Billing discrepancy on latest invoice","2024-11-15 05:13:24","2024-11-16 06:13:24","2024-11-20 10:13:24",3,False,"security"
5604,513,6547,"feature_request","medium","open","Integration with Slack not working","2025-08-11 17:28:51",NULL,NULL,NULL,False,"performance"
5605,445,5680,"account","medium","closed","Slow loading on project boards","2025-03-06 05:56:37","2025-03-08 00:56:37","2025-03-14 11:56:37",3,False,"urgent, onboarding, security, migration"
5606,847,NULL,"data_export","low","resolved","Integration with Slack not working","2024-06-30 18:41:53","2024-07-03 07:41:53","2024-07-06 07:41:53",3,False,"billing;feature;api;bug"
5607,1155,NULL,"security","high","closed","Gantt chart not rendering correctly","2025-01-16 05:12:02","2025-01-16 06:12:02","2025-01-19 10:12:02",5,False,"feature"
5608,1108,NULL,"account","low","waiting_on_customer","White label logo not displaying","2024-04-19 02:08:56","2024-04-19 05:08:56",NULL,NULL,False,"training,mobile"
5609,197,2773,"technical","low","waiting_on_customer","API rate limiting issues","2024-10-03 10:53:39","2024-10-06 08:53:39",NULL,NULL,False,"ux,api"
5610,526,6702,"account","medium","resolved","Cannot downgrade plan","2024-01-29 21:44:52","2024-01-31 05:44:52","2024-02-06 01:44:52",NULL,False,"training , enterprise , performance"
5611,897,NULL,"data_export","critical","open","Mobile app crashes on Android","2025-02-07 07:25:49",NULL,NULL,NULL,False,"technical , training , migration"
5612,1047,NULL,"api","low","open","API rate limiting issues","2025-05-20 10:46:15",NULL,NULL,NULL,False,"export,performance,ux"
5613,913,NULL,"integration","medium","waiting_on_customer","Cannot login to dashboard","2024-07-03 22:49:56","2024-07-04 20:49:56",NULL,NULL,False,"enterprise , onboarding , urgent , mobile"
5614,776,NULL,"onboarding","low","closed","Gantt chart not rendering correctly","2023-10-29 13:47:29","2023-10-31 08:47:29","2023-11-06 08:47:29",NULL,False,"billing"
5615,185,2685,"api","medium","resolved","Data import from CSV failing","2025-10-25 22:10:54","2025-10-27 17:10:54","2025-11-02 15:10:54",2,False,"migration , billing"
5616,644,8332,"data_export","critical","open","Webhook delivery failures","2023-10-21 12:15:01",NULL,NULL,NULL,False,NULL
5617,1023,NULL,"api","medium","closed","Need to add more team members","2025-10-18 06:18:30","2025-10-21 05:18:30","2025-10-27 05:18:30",NULL,False,"billing,billing"
5618,492,6239,"billing","high","closed","Account merge request","2025-10-24 15:07:12","2025-10-25 02:07:12","2025-10-29 16:07:12",NULL,False,NULL
5619,243,3419,"data_export","high","waiting_on_customer","Integration with Slack not working","2023-10-15 01:49:04","2023-10-15 08:49:04",NULL,NULL,False,"ux , gdpr"
